装备ID,名字,名字,装备显示图片,子弹路径,子弹名,武器特效路径,武器特效名,装备绑定特效路径,装备绑定特效名,子弹速度,是否能够攻击,音效事件名称,装备位置,最大等级,星级,允许职业,升级路径1,升级路径2,生命值,每等级生命,物理基础攻击下限,物理基础攻击下限每等级,物理基础攻击上限,物理基础攻击上限每等级,魔法基础攻击下限,魔法基础攻击下限每等级,魔法基础攻击上限,魔法基础攻击上限每等级,暴击等级,暴击成长,命中等级,命中成长,速度等级,速度成长,附带技能,售出价格,吞噬获取经验,吞噬获取经验/等级,基础战斗力,战斗力每等级,最大等级,基础分数加成%,加分成长%,装备icon,进阶消耗金币,进阶材料1,进阶材料1数量,进阶材料2,进阶材料2数量,进阶材料3,进阶材料3数量,进阶材料4,进阶材料4数量,进阶材料5,进阶材料5数量,音乐
HS10S2T4_2,破甲左轮02_2+1,破甲左轮,shd_gunner_02_03_02.png,Eff/Tower/gunner/eff_gunner_BasicAttack2,eff_gunner_BasicAttack2,0,0,0,0,0.18,1,onSoundCB,2,45,3,4,HS10S2T5_2,0,1,1,169,0.085,187,0.085,0,0,0,0,110,0.085,0,0,0,0,0,25,100,10,110,17,45,40,0.0,icn_shd_gunner_02_03_02.png,5000,0,,0,,0,,0,,0,,gunner_basicattack02.mp3
HS10S2T5_2,破甲左轮02_2+2,破甲左轮,shd_gunner_02_03_02.png,Eff/Tower/gunner/eff_gunner_BasicAttack2,eff_gunner_BasicAttack2,0,0,0,0,0.18,1,onSoundCB,2,50,3,4,HS10S2T6_2,0,1,1,185,0.085,204,0.085,0,0,0,0,120,0.085,0,0,0,0,0,25,100,10,120,18,50,40,0.6,icn_shd_gunner_02_03_02.png,5000,0,,0,,0,,0,,0,,gunner_basicattack02.mp3
HS10S2T6_2,穿甲左轮02_2,穿甲左轮,shd_gunner_02_04_02.png,Eff/Tower/gunner/eff_gunner_BasicAttack2,eff_gunner_BasicAttack2,0,0,0,0,0.18,1,onSoundCB,2,65,4,4,HS10S2T7_2,0,1,1,231,0.085,255,0.085,0,0,0,0,150,0.085,0,0,0,0,PPenetrationShoot4,25,100,10,150,23,65,80,0.0,icn_shd_gunner_02_04_02.png,10000,ma020401,,ma020409,1,0,,0,,0,,gunner_basicattack02.mp3
HS10S2T7_2,穿甲左轮02_2+1,穿甲左轮,shd_gunner_02_04_02.png,Eff/Tower/gunner/eff_gunner_BasicAttack2,eff_gunner_BasicAttack2,0,0,0,0,0.18,1,onSoundCB,2,70,4,4,HS10S2T8_2,0,1,1,246,0.085,272,0.085,0,0,0,0,160,0.085,0,0,0,0,0,25,100,10,160,24,70,80,0.0,icn_shd_gunner_02_04_02.png,10000,0,,0,,0,,0,,0,,gunner_basicattack02.mp3
HS10S2T8_2,穿甲左轮02_2+2,穿甲左轮,shd_gunner_02_04_02.png,Eff/Tower/gunner/eff_gunner_BasicAttack2,eff_gunner_BasicAttack2,0,0,0,0,0.18,1,onSoundCB,2,75,4,4,HS10S2T9_2,0,1,1,262,0.085,289,0.085,0,0,0,0,170,0.085,0,0,0,0,0,25,100,10,170,26,75,80,0.0,icn_shd_gunner_02_04_02.png,10000,0,,0,,0,,0,,0,,gunner_basicattack02.mp3
HS10S2T9_2,穿甲左轮02_2+3,穿甲左轮,shd_gunner_02_04_02.png,Eff/Tower/gunner/eff_gunner_BasicAttack2,eff_gunner_BasicAttack2,0,0,0,0,0.18,1,onSoundCB,2,80,4,4,,,1,1,277,0.085,306,0.085,0,0,0,0,180,0.085,0,0,0,0,0,25,100,10,180,27,80,80,0.2,icn_shd_gunner_02_04_02.png,10000,0,,0,,0,,0,,0,,gunner_basicattack02.mp3
HS10S2T10_3,橙色左轮02_3,橙色左轮3,shd_gunner_02_05_03.png,Eff/Tower/gunner/eff_gunner_BasicAttack2,eff_gunner_BasicAttack2,0,0,0,0,0.18,1,onSoundCB,2,95,5,4,0,0,1,1,346,0.085,383,0.085,0,0,0,0,225,0.085,0,0,0,0,0,25,100,10,225,34,95,100,0.0,icn_shd_gunner_02_05_03.png,20000,0,,0,,0,,0,,0,,gunner_basicattack02.mp3
HS10S2T10_4,橙色左轮02_4,橙色左轮4,shd_gunner_02_05_04.png,Eff/Tower/gunner/eff_gunner_BasicAttack2,eff_gunner_BasicAttack2,0,0,0,0,0.18,1,onSoundCB,2,100,5,4,0,0,1,1,369,0.085,408,0.085,0,0,0,0,240,0.085,0,0,0,0,0,25,100,10,240,36,100,100,0.0,icn_shd_gunner_02_05_04.png,20000,0,,0,,0,,0,,0,,gunner_basicattack02.mp3
HS10S3T1,学徒轻弩03,学徒轻弩,shd_gunner_03_01.png,Eff/Tower/gunner/eff_gunner_BasicAttack3,eff_gunner_BasicAttack3,0,0,0,0,0.2,1,onSoundCB,2,10,1,4,HS10S3T2,0,1,1,103,0.085,113,0.085,0,0,0,0,30,0.085,0,0,0,0,PCondemnShoot1,25,100,10,50,8,10,1,1.0,icn_shd_gunner_03_01.png,0,0,,0,,0,,0,,0,,gunner_basicattack03.mp3
HS10S3T2,驱魔轻弩03,驱魔轻弩,shd_gunner_03_02.png,Eff/Tower/gunner/eff_gunner_BasicAttack3,eff_gunner_BasicAttack3,0,0,0,0,0.2,1,onSoundCB,2,25,2,4,HS10S3T3_1,HS10S3T3_2,1,1,154,0.085,170,0.085,0,0,0,0,45,0.085,0,0,0,0,PCondemnShoot2,25,100,10,75,11,25,25,0.4,icn_shd_gunner_03_02.png,2000,ma010204,1,ma010203,1,,,,,0,,gunner_basicattack03.mp3
HS10S3T3_1,秘银轻弩03_1,秘银轻弩,shd_gunner_03_03_01.png,Eff/Tower/gunner/eff_gunner_BasicAttack3,eff_gunner_BasicAttack3,0,0,0,0,0.2,1,onSoundCB,2,40,3,4,HS10S3T4_1,0,1,1,205,0.085,227,0.085,0,0,0,0,60,0.085,0,0,0,0,PCondemnShoot3,25,100,10,100,15,40,40,0.0,icn_shd_gunner_03_03_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,gunner_basicattack03.mp3
HS10S3T4_1,秘银轻弩03_1+1,秘银轻弩,shd_gunner_03_03_01.png,Eff/Tower/gunner/eff_gunner_BasicAttack3,eff_gunner_BasicAttack3,0,0,0,0,0.2,1,onSoundCB,2,45,3,4,HS10S3T5_1,0,1,1,226,0.085,249,0.085,0,0,0,0,66,0.085,0,0,0,0,PCondemnShoot3,25,100,10,110,17,45,40,0.0,icn_shd_gunner_03_03_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,gunner_basicattack03.mp3
HS10S3T5_1,秘银轻弩03_1+2,秘银轻弩,shd_gunner_03_03_01.png,Eff/Tower/gunner/eff_gunner_BasicAttack3,eff_gunner_BasicAttack3,0,0,0,0,0.2,1,onSoundCB,2,50,3,4,HS10S3T6_1,0,1,1,246,0.085,272,0.085,0,0,0,0,72,0.085,0,0,0,0,PCondemnShoot3,25,100,10,120,18,50,40,0.6,icn_shd_gunner_03_03_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,gunner_basicattack03.mp3
HS10S3T6_1,真银轻弩03_1,真银轻弩,shd_gunner_03_04_01.png,Eff/Tower/gunner/eff_gunner_BasicAttack3,eff_gunner_BasicAttack3,0,0,0,0,0.2,1,onSoundCB,2,65,4,4,HS10S3T7_1,0,1,1,308,0.085,340,0.085,0,0,0,0,90,0.085,0,0,0,0,PCondemnShoot4,25,100,10,150,23,65,80,0.0,icn_shd_gunner_03_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,gunner_basicattack03.mp3
HS10S3T7_1,真银轻弩03_1+1,真银轻弩,shd_gunner_03_04_01.png,Eff/Tower/gunner/eff_gunner_BasicAttack3,eff_gunner_BasicAttack3,0,0,0,0,0.2,1,onSoundCB,2,70,4,4,HS10S3T8_1,0,1,1,328,0.085,363,0.085,0,0,0,0,96,0.085,0,0,0,0,PCondemnShoot4,25,100,10,160,24,70,80,0.0,icn_shd_gunner_03_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,gunner_basicattack03.mp3
HS10S3T8_1,真银轻弩03_1+2,真银轻弩,shd_gunner_03_04_01.png,Eff/Tower/gunner/eff_gunner_BasicAttack3,eff_gunner_BasicAttack3,0,0,0,0,0.2,1,onSoundCB,2,75,4,4,HS10S3T9_1,0,1,1,349,0.085,386,0.085,0,0,0,0,102,0.085,0,0,0,0,PCondemnShoot4,25,100,10,170,26,75,80,0.0,icn_shd_gunner_03_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,gunner_basicattack03.mp3
HS10S3T9_1,真银轻弩03_1+3,真银轻弩,shd_gunner_03_04_01.png,Eff/Tower/gunner/eff_gunner_BasicAttack3,eff_gunner_BasicAttack3,0,0,0,0,0.2,1,onSoundCB,2,80,4,4,,,1,1,369,0.085,408,0.085,0,0,0,0,108,0.085,0,0,0,0,PCondemnShoot4,25,100,10,180,27,80,80,0.2,icn_shd_gunner_03_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,gunner_basicattack03.mp3
HS10S3T10_1,橙色轻弩03_1,橙色轻弩1,shd_gunner_03_05_01.png,Eff/Tower/gunner/eff_gunner_BasicAttack3,eff_gunner_BasicAttack3,0,0,0,0,0.2,1,onSoundCB,2,95,5,4,0,0,1,1,462,0.085,510,0.085,0,0,0,0,135,0.085,0,0,0,0,PCondemnShoot5,25,100,10,225,34,95,100,0.0,icn_shd_gunner_03_05_01.png,20000,0,,0,,0,,0,,0,,gunner_basicattack03.mp3
HS10S3T10_2,橙色轻弩03_2,橙色轻弩2,shd_gunner_03_05_01.png,Eff/Tower/gunner/eff_gunner_BasicAttack3,eff_gunner_BasicAttack3,0,0,0,0,0.2,1,onSoundCB,2,100,5,4,0,0,1,1,492,0.085,544,0.085,0,0,0,0,144,0.085,0,0,0,0,PCondemnShoot5,25,100,10,240,36,100,100,0.0,icn_shd_gunner_03_05_02.png,20000,0,,0,,0,,0,,0,,gunner_basicattack03.mp3
HS10S3T3_2,炸烈重弩03_2,炸烈重弩,shd_gunner_03_03_02.png,Eff/Tower/gunner/eff_gunner_BasicAttack3,eff_gunner_BasicAttack3,0,0,0,0,0.2,1,onSoundCB,2,40,3,4,HS10S3T4_2,0,1,1,205,0.085,227,0.085,0,0,0,0,60,0.085,0,0,0,0,PInstantKill1,25,100,10,100,15,40,40,0.0,icn_shd_gunner_03_03_02.png,5000,ma030301,1,ma030308,1,0,,0,,0,,gunner_basicattack03.mp3
HS10S3T4_2,炸烈重弩03_2+1,炸烈重弩,shd_gunner_03_03_02.png,Eff/Tower/gunner/eff_gunner_BasicAttack3,eff_gunner_BasicAttack3,0,0,0,0,0.2,1,onSoundCB,2,45,3,4,HS10S3T5_2,0,1,1,226,0.085,249,0.085,0,0,0,0,66,0.085,0,0,0,0,0,25,100,10,110,17,45,40,0.0,icn_shd_gunner_03_03_02.png,5000,0,,0,,0,,0,,0,,gunner_basicattack03.mp3
HS10S3T5_2,炸烈重弩03_2+2,炸烈重弩,shd_gunner_03_03_02.png,Eff/Tower/gunner/eff_gunner_BasicAttack3,eff_gunner_BasicAttack3,0,0,0,0,0.2,1,onSoundCB,2,50,3,4,HS10S3T6_2,0,1,1,246,0.085,272,0.085,0,0,0,0,72,0.085,0,0,0,0,0,25,100,10,120,18,50,40,0.6,icn_shd_gunner_03_03_02.png,5000,0,,0,,0,,0,,0,,gunner_basicattack03.mp3
HS10S3T6_2,爆烈重弩03_2,爆烈重弩,shd_gunner_03_04_02.png,Eff/Tower/gunner/eff_gunner_BasicAttack3,eff_gunner_BasicAttack3,0,0,0,0,0.2,1,onSoundCB,2,65,4,4,HS10S3T7_2,0,1,1,308,0.085,340,0.085,0,0,0,0,90,0.085,0,0,0,0,PInstantKill4,25,100,10,150,23,65,80,0.0,icn_shd_gunner_03_04_02.png,10000,ma030401,1,ma030409,1,0,,0,,0,,gunner_basicattack03.mp3
HS10S3T7_2,爆烈重弩03_2+1,爆烈重弩,shd_gunner_03_04_02.png,Eff/Tower/gunner/eff_gunner_BasicAttack3,eff_gunner_BasicAttack3,0,0,0,0,0.2,1,onSoundCB,2,70,4,4,HS10S3T8_2,0,1,1,328,0.085,363,0.085,0,0,0,0,96,0.085,0,0,0,0,0,25,100,10,160,24,70,80,0.0,icn_shd_gunner_03_04_02.png,10000,0,,0,,0,,0,,0,,gunner_basicattack03.mp3
HS10S3T8_2,爆烈重弩03_2+2,爆烈重弩,shd_gunner_03_04_02.png,Eff/Tower/gunner/eff_gunner_BasicAttack3,eff_gunner_BasicAttack3,0,0,0,0,0.2,1,onSoundCB,2,75,4,4,HS10S3T9_2,0,1,1,349,0.085,386,0.085,0,0,0,0,102,0.085,0,0,0,0,0,25,100,10,170,26,75,80,0.0,icn_shd_gunner_03_04_02.png,10000,0,,0,,0,,0,,0,,gunner_basicattack03.mp3
HS10S3T9_2,爆烈重弩03_2+3,爆烈重弩,shd_gunner_03_04_02.png,Eff/Tower/gunner/eff_gunner_BasicAttack3,eff_gunner_BasicAttack3,0,0,0,0,0.2,1,onSoundCB,2,80,4,4,,,1,1,369,0.085,408,0.085,0,0,0,0,108,0.085,0,0,0,0,0,25,100,10,180,27,80,80,0.2,icn_shd_gunner_03_04_02.png,10000,0,,0,,0,,0,,0,,gunner_basicattack03.mp3
HS10S3T10_3,橙色轻弩03_3,橙色轻弩3,shd_gunner_03_05_01.png,Eff/Tower/gunner/eff_gunner_BasicAttack3,eff_gunner_BasicAttack3,0,0,0,0,0.2,1,onSoundCB,2,95,5,4,0,0,1,1,462,0.085,510,0.085,0,0,0,0,135,0.085,0,0,0,0,0,25,100,10,225,34,95,100,0.0,icn_shd_gunner_03_05_03.png,20000,0,,0,,0,,0,,0,,gunner_basicattack03.mp3
HS10S3T10_4,橙色轻弩03_4,橙色轻弩4,shd_gunner_03_05_01.png,Eff/Tower/gunner/eff_gunner_BasicAttack3,eff_gunner_BasicAttack3,0,0,0,0,0.2,1,onSoundCB,2,100,5,4,0,0,1,1,492,0.085,544,0.085,0,0,0,0,144,0.085,0,0,0,0,0,25,100,10,240,36,100,100,0.0,icn_shd_gunner_03_05_04.png,20000,0,,0,,0,,0,,0,,gunner_basicattack03.mp3
HS20S1T1,学者礼帽01,学者礼帽,hat_gunner_01_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,10,1,4,HS20S1T2,0,1,1,36,0.085,36,0.085,0,0,0,0,0,0,0,0,10,0.085,ABulletStorm1,25,100,10,50,8,10,1,1.0,icn_hat_gunner_01_01.png,0,0,,0,,0,,0,,0,,
HS20S1T2,绅士礼帽01,绅士礼帽,hat_gunner_01_02.png,0,0,0,0,0,0,0,0,onSoundCB,3,25,2,4,HS20S1T3_1,HS20S1T3_2,1,1,54,0.085,54,0.085,0,0,0,0,0,0,0,0,15,0.085,ABulletStorm1,25,100,10,75,11,25,25,0.4,icn_hat_gunner_01_02.png,2000,ma010204,1,ma010203,1,,,,,0,,
HS20S1T3_1,杀手礼帽01_1,杀手礼帽,hat_gunner_01_03_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,40,3,4,HS20S1T4_1,0,1,1,72,0.085,72,0.085,0,0,0,0,0,0,0,0,20,0.085,ABulletStorm1,25,100,10,100,15,40,40,0.0,icn_hat_gunner_01_03_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,
HS20S1T4_1,杀手礼帽01_1+1,杀手礼帽,hat_gunner_01_03_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,45,3,4,HS20S1T5_1,0,1,1,79,0.085,79,0.085,0,0,0,0,0,0,0,0,22,0.085,ABulletStorm2,25,100,10,110,17,45,40,0.0,icn_hat_gunner_01_03_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,
HS20S1T5_1,杀手礼帽01_1+2,杀手礼帽,hat_gunner_01_03_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,50,3,4,HS20S1T6_1,0,1,1,86,0.085,86,0.085,0,0,0,0,0,0,0,0,24,0.085,ABulletStorm3,25,100,10,120,18,50,40,0.6,icn_hat_gunner_01_03_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,
HS20S1T6_1,黑手党礼帽01_1,黑手党礼帽,hat_gunner_01_04_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,65,4,4,HS20S1T7_1,0,1,1,108,0.085,108,0.085,0,0,0,0,0,0,0,0,30,0.085,ABulletStorm1,25,100,10,150,23,65,80,0.0,icn_hat_gunner_01_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,
HS20S1T7_1,黑手党礼帽01_1+1,黑手党礼帽,hat_gunner_01_04_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,70,4,4,HS20S1T8_1,0,1,1,115,0.085,115,0.085,0,0,0,0,0,0,0,0,32,0.085,ABulletStorm2,25,100,10,160,24,70,80,0.0,icn_hat_gunner_01_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,
HS20S1T8_1,黑手党礼帽01_1+2,黑手党礼帽,hat_gunner_01_04_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,75,4,4,HS20S1T9_1,0,1,1,122,0.085,122,0.085,0,0,0,0,0,0,0,0,34,0.085,ABulletStorm3,25,100,10,170,26,75,80,0.0,icn_hat_gunner_01_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,
HS20S1T9_1,黑手党礼帽01_1+3,黑手党礼帽,hat_gunner_01_04_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,80,4,4,,,1,1,130,0.085,130,0.085,0,0,0,0,0,0,0,0,36,0.085,ABulletStorm4,25,100,10,180,27,80,80,0.2,icn_hat_gunner_01_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,
HS20S1T10_1,橙色礼帽01_1,橙色礼帽1,hat_gunner_01_05_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,95,5,4,0,0,1,1,162,0.085,162,0.085,0,0,0,0,0,0,0,0,45,0.085,ABulletStorm5,25,100,10,225,34,95,100,0.0,icn_hat_gunner_01_05_01.png,20000,0,,0,,0,,0,,0,,
HS20S1T10_2,橙色礼帽01_2,橙色礼帽2,hat_gunner_01_05_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,100,5,4,0,0,1,1,173,0.085,173,0.085,0,0,0,0,0,0,0,0,48,0.085,ABulletStorm5,25,100,10,240,36,100,100,0.0,icn_hat_gunner_01_05_02.png,20000,0,,0,,0,,0,,0,,
HS20S1T3_2,杀手扁帽01_2,杀手扁帽,hat_gunner_01_03_02.png,0,0,0,0,0,0,0,0,onSoundCB,3,40,3,4,HS20S1T4_2,0,1,1,72,0.085,72,0.085,0,0,0,0,0,0,0,0,20,0.085,ABulletStorm1,25,100,10,100,15,40,40,0.0,icn_hat_gunner_01_03_02.png,5000,ma010301,1,ma010308,1,0,,0,,0,,
HS20S1T4_2,杀手扁帽01_2+1,杀手扁帽,hat_gunner_01_03_02.png,0,0,0,0,0,0,0,0,onSoundCB,3,45,3,4,HS20S1T5_2,0,1,1,79,0.085,79,0.085,0,0,0,0,0,0,0,0,22,0.085,0,25,100,10,110,17,45,40,0.0,icn_hat_gunner_01_03_02.png,5000,0,,0,,0,,0,,0,,
HS20S1T5_2,杀手扁帽01_2+2,杀手扁帽,hat_gunner_01_03_02.png,0,0,0,0,0,0,0,0,onSoundCB,3,50,3,4,HS20S1T6_2,0,1,1,86,0.085,86,0.085,0,0,0,0,0,0,0,0,24,0.085,0,25,100,10,120,18,50,40,0.6,icn_hat_gunner_01_03_02.png,5000,0,,0,,0,,0,,0,,
HS20S1T6_2,黑手党扁帽01_2,黑手党扁帽,hat_gunner_01_04_02.png,0,0,0,0,0,0,0,0,onSoundCB,3,65,4,4,HS20S1T7_2,0,1,1,108,0.085,108,0.085,0,0,0,0,0,0,0,0,30,0.085,ABulletStorm4,25,100,10,150,23,65,80,0.0,icn_hat_gunner_01_04_02.png,10000,ma010401,1,ma010409,1,0,,0,,0,,
HS20S1T7_2,黑手党扁帽01_2+1,黑手党扁帽,hat_gunner_01_04_02.png,0,0,0,0,0,0,0,0,onSoundCB,3,70,4,4,HS20S1T8_2,0,1,1,115,0.085,115,0.085,0,0,0,0,0,0,0,0,32,0.085,0,25,100,10,160,24,70,80,0.0,icn_hat_gunner_01_04_02.png,10000,0,,0,,0,,0,,0,,
HS20S1T8_2,黑手党扁帽01_2+2,黑手党扁帽,hat_gunner_01_04_02.png,0,0,0,0,0,0,0,0,onSoundCB,3,75,4,4,HS20S1T9_2,0,1,1,122,0.085,122,0.085,0,0,0,0,0,0,0,0,34,0.085,0,25,100,10,170,26,75,80,0.0,icn_hat_gunner_01_04_02.png,10000,0,,0,,0,,0,,0,,
HS20S1T9_2,黑手党扁帽01_2+3,黑手党扁帽,hat_gunner_01_04_02.png,0,0,0,0,0,0,0,0,onSoundCB,3,80,4,4,,,1,1,130,0.085,130,0.085,0,0,0,0,0,0,0,0,36,0.085,0,25,100,10,180,27,80,80,0.2,icn_hat_gunner_01_04_02.png,10000,0,,0,,0,,0,,0,,
HS20S1T10_3,橙色礼帽01_3,橙色礼帽3,hat_gunner_01_05_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,95,5,4,0,0,1,1,162,0.085,162,0.085,0,0,0,0,0,0,0,0,45,0.085,0,25,100,10,225,34,95,100,0.0,icn_hat_gunner_01_05_03.png,20000,0,,0,,0,,0,,0,,
HS20S1T10_4,橙色礼帽01_4,橙色礼帽4,hat_gunner_01_05_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,100,5,4,0,0,1,1,173,0.085,173,0.085,0,0,0,0,0,0,0,0,48,0.085,0,25,100,10,240,36,100,100,0.0,icn_hat_gunner_01_05_04.png,20000,0,,0,,0,,0,,0,,
HS20S2T1,草编牛仔帽02,草编牛仔帽,hat_gunner_02_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,10,1,4,HS20S2T2,0,1,1,54,0.085,54,0.085,0,0,0,0,0,0,0,0,15,0.085,AFlashGrenade1,25,100,10,50,8,10,1,1.0,icn_hat_gunner_02_01.png,0,0,,0,,0,,0,,0,,
HS20S2T2,棉布牛仔帽02,棉布牛仔帽,hat_gunner_02_02.png,0,0,0,0,0,0,0,0,onSoundCB,3,25,2,4,HS20S2T3_1,HS20S2T3_2,1,1,81,0.085,81,0.085,0,0,0,0,0,0,0,0,23,0.085,AFlashGrenade2,25,100,10,75,11,25,25,0.4,icn_hat_gunner_02_02.png,2000,ma010204,1,ma010203,1,,,,,0,,
HS20S2T3_1,帆布牛仔帽02_1,帆布牛仔帽,hat_gunner_02_03_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,40,3,4,HS20S2T4_1,0,1,1,108,0.085,108,0.085,0,0,0,0,0,0,0,0,30,0.085,AFlashGrenade3,25,100,10,100,15,40,40,0.0,icn_hat_gunner_02_03_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,
HS20S2T4_1,帆布牛仔帽02_1+1,帆布牛仔帽,hat_gunner_02_03_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,45,3,4,HS20S2T5_1,0,1,1,119,0.085,119,0.085,0,0,0,0,0,0,0,0,33,0.085,AFlashGrenade3,25,100,10,110,17,45,40,0.0,icn_hat_gunner_02_03_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,
HS20S2T5_1,帆布牛仔帽02_1+2,帆布牛仔帽,hat_gunner_02_03_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,50,3,4,HS20S2T6_1,0,1,1,130,0.085,130,0.085,0,0,0,0,0,0,0,0,36,0.085,AFlashGrenade3,25,100,10,120,18,50,40,0.6,icn_hat_gunner_02_03_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,
HS20S2T6_1,皮质牛仔帽02_1,皮质牛仔帽,hat_gunner_02_04_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,65,4,4,HS20S2T7_1,0,1,1,162,0.085,162,0.085,0,0,0,0,0,0,0,0,45,0.085,AFlashGrenade4,25,100,10,150,23,65,80,0.0,icn_hat_gunner_02_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,
HS20S2T7_1,皮质牛仔帽02_1+1,皮质牛仔帽,hat_gunner_02_04_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,70,4,4,HS20S2T8_1,0,1,1,173,0.085,173,0.085,0,0,0,0,0,0,0,0,48,0.085,AFlashGrenade4,25,100,10,160,24,70,80,0.0,icn_hat_gunner_02_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,
HS20S2T8_1,皮质牛仔帽02_1+2,皮质牛仔帽,hat_gunner_02_04_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,75,4,4,HS20S2T9_1,0,1,1,184,0.085,184,0.085,0,0,0,0,0,0,0,0,51,0.085,AFlashGrenade4,25,100,10,170,26,75,80,0.0,icn_hat_gunner_02_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,
HS20S2T9_1,皮质牛仔帽02_1+3,皮质牛仔帽,hat_gunner_02_04_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,80,4,4,,,1,1,194,0.085,194,0.085,0,0,0,0,0,0,0,0,54,0.085,AFlashGrenade4,25,100,10,180,27,80,80,0.2,icn_hat_gunner_02_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,
HS20S2T10_1,橙色牛仔帽02_1,橙色牛仔帽1,hat_gunner_02_05_02.png,0,0,0,0,0,0,0,0,onSoundCB,3,95,5,4,0,0,1,1,243,0.085,243,0.085,0,0,0,0,0,0,0,0,68,0.085,AFlashGrenade5,25,100,10,225,34,95,100,0.0,icn_hat_gunner_02_05_01.png,20000,0,,0,,0,,0,,0,,
HS20S2T10_2,橙色牛仔帽02_2,橙色牛仔帽2,hat_gunner_02_05_02.png,0,0,0,0,0,0,0,0,onSoundCB,3,100,5,4,0,0,1,1,259,0.085,259,0.085,0,0,0,0,0,0,0,0,72,0.085,AFlashGrenade5,25,100,10,240,36,100,100,0.0,icn_hat_gunner_02_05_02.png,20000,0,,0,,0,,0,,0,,
HS20S2T3_2,劫匪面罩02_2,劫匪面罩,hat_gunner_02_03_02.png,0,0,0,0,0,0,0,0,onSoundCB,3,40,3,4,HS20S2T4_2,0,1,1,108,0.085,108,0.085,0,0,0,0,0,0,0,0,30,0.085,AGrenade1,25,100,10,100,15,40,40,0.0,icn_hat_gunner_02_03_02.png,5000,ma020301,1,ma020308,1,0,,0,,0,,
HS20S2T4_2,劫匪面罩02_2+1,劫匪面罩,hat_gunner_02_03_02.png,0,0,0,0,0,0,0,0,onSoundCB,3,45,3,4,HS20S2T5_2,0,1,1,119,0.085,119,0.085,0,0,0,0,0,0,0,0,33,0.085,0,25,100,10,110,17,45,40,0.0,icn_hat_gunner_02_03_02.png,5000,0,,0,,0,,0,,0,,
HS20S2T5_2,劫匪面罩02_2+2,劫匪面罩,hat_gunner_02_03_02.png,0,0,0,0,0,0,0,0,onSoundCB,3,50,3,4,HS20S2T6_2,0,1,1,130,0.085,130,0.085,0,0,0,0,0,0,0,0,36,0.085,0,25,100,10,120,18,50,40,0.6,icn_hat_gunner_02_03_02.png,5000,0,,0,,0,,0,,0,,
